"","Harry_Reid","Thomas_Harkin","Max_Baucus","Mitch_McConnell","Mark_Pryor","Susan_Collins","Carl_Levin","James_Inhofe","Jefferson_Sessions","David_Vitter","John_Rockefeller","Bernard_Sanders","Thomas_Carper","Saxby_Chambliss","Richard_Burr","Robert_Casey","John_Boozman","Patty_Murray","Mary_Landrieu","Jerry_Moran","Claire_McCaskill","Mark_Udall","Kay_Hagan","John_Cornyn","Michael_Crapo","Bob_Corker","John_Barrasso","Michael_Enzi","Thomas_Coburn","Sheldon_Whitehouse","Jeanne_Shaheen","Martin_Heinrich","Daniel_Coats","Charles_Schumer","Richard_Durbin","Roy_Blunt","Mark_Warner","James_Risch","Tim_Johnson","Alan_Franken","Mark_Begich","Brian_Schatz","Deb_Fischer","Kirsten_Gillibrand","Tammy_Baldwin","John_Walsh","Mark_Kirk","Dean_Heller","Jeff_Flake","Thad_Cochran","Mike_Johanns","Robert_Portman","Edward_Markey","Cory_Booker","Roger_Wicker","Benjamin_Cardin","Tom_Udall","Mike_Lee","Ted_Cruz","Amy_Klobuchar","Pat_Roberts","Patrick_Leahy","Orrin_Hatch","Charles_Grassley","Ron_Wyden","Debbie_Stabenow","Dianne_Feinstein","John_Isakson","Barbara_Boxer","Chris_Coons","John_McCain","Lisa_Murkowski","John_Hoeven","Jon_Tester","Maria_Cantwell","Heidi_Heitkamp","Marco_Rubio","Barbara_Mikulski","Angus_King","Mazie_Hirono","John_Reed","Tim_Scott","Bill_Nelson","Richard_Blumenthal","Joe_Donnelly","Elizabeth_Warren","Timothy_Kaine","John_Thune","Sherrod_Brown","Michael_Bennet","Richard_Shelby","Lamar_Alexander","Lindsey_Graham","Jeff_Merkley","Christopher_Murphy","Kelly_Ayotte","Joe_Manchin","Patrick_Toomey","Robert_MenÌ.ndez","Ron_Johnson","Rand_Paul"
"5921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,119,0,390,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,175,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5925",0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,362,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,384,0,0,0,0,0,0,0
"5926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5930",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
"5931",0,0,54,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5933",424,424,0,543,544,543,0,539,384,384,425,0,362,378,384,424,480,545,431,480,0,543,539,382,539,382,382,378,0,424,424,0,539,424,424,364,545,539,546,545,0,539,384,0,433,539,378,385,545,411,390,0,0,0,378,362,0,0,0,0,545,0,390,0,0,426,424,0,0,424,378,378,384,0,0,0,378,0,431,539,546,544,424,559,0,0,546,384,0,424,0,480,382,0,0,385,538,363,0,0,0
"5934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
